Price hub,Trade date,Delivery start date,Delivery end date,High price $/MWh,Low price $/MWh,Contract Avg Price $/MWh,Change,Daily volume MWh,Number of trades,Number of counterparties
Mid C Peak,02/08/2018,08/03/18,08/04/18,64.00,47.00,58.69,-4.15,"21,600",27,15
Mid C Peak,03/08/2018,08/06/18,08/06/18,285.00,225.00,254.31,195.62,"10,400",26,12
Mid C Peak,06/08/2018,08/07/18,08/07/18,310.00,265.00,300.52,46.21,"11,600",28,11
Mid C Peak,07/08/2018,08/08/18,08/08/18,175.00,135.00,147.83,-152.69,"16,800",42,16
Mid C Peak,08/08/2018,08/09/18,08/09/18,140.00,124.00,131.15,-16.68,"25,200",62,21
Mid C Peak,09/08/2018,08/10/18,08/11/18,65.00,51.00,53.67,-77.48,"49,600",55,16
Mid C Peak,10/08/2018,08/13/18,08/13/18,90.00,80.00,83.72,30.05,"24,000",59,16
Mid C Peak,13/08/2018,08/14/18,08/14/18,89.50,82.00,85.84,2.12,"19,200",47,19
Mid C Peak,14/08/2018,08/15/18,08/15/18,68.00,62.00,64.10,-21.74,"21,200",53,17
Mid C Peak,15/08/2018,08/16/18,08/16/18,55.00,45.00,48.29,-15.81,"22,800",57,16
Mid C Peak,16/08/2018,08/17/18,08/18/18,37.75,34.75,35.79,-12.50,"36,000",45,13
Mid C Peak,17/08/2018,08/20/18,08/20/18,55.00,47.00,49.29,13.50,"16,400",40,16
Mid C Peak,20/08/2018,08/21/18,08/21/18,51.00,38.00,45.87,-3.42,"18,400",46,19
Mid C Peak,21/08/2018,08/22/18,08/22/18,33.00,31.50,31.91,-13.96,"11,600",29,15
Mid C Peak,22/08/2018,08/23/18,08/23/18,25.50,24.25,24.73,-7.18,"20,800",52,15
Mid C Peak,23/08/2018,08/24/18,08/25/18,23.00,19.25,22.27,-2.46,"25,600",32,13
Mid C Peak,24/08/2018,08/27/18,08/27/18,30.00,26.00,28.15,5.88,"26,400",63,18
Mid C Peak,27/08/2018,08/28/18,08/28/18,35.25,32.00,34.07,5.92,"18,400",46,13
Mid C Peak,28/08/2018,08/29/18,08/29/18,27.50,25.50,26.58,-7.49,"18,400",45,12
Mid C Peak,29/08/2018,08/30/18,08/31/18,27.75,25.25,26.73,0.15,"26,400",33,16
Mid C Peak,30/08/2018,09/01/18,09/01/18,24.50,22.75,23.56,-3.17,"30,000",74,15
Mid C Peak,31/08/2018,09/04/18,09/04/18,34.25,28.50,32.76,9.20,"20,800",52,19
Mid C Peak,04/09/2018,09/05/18,09/05/18,40.25,34.00,38.88,6.12,"28,000",69,15
Mid C Peak,05/09/2018,09/06/18,09/06/18,36.50,34.50,35.67,-3.21,"28,800",70,16
Mid C Peak,06/09/2018,09/07/18,09/08/18,29.00,28.00,28.30,-7.37,"20,000",25,14
Mid C Peak,07/09/2018,09/10/18,09/10/18,27.75,26.00,26.15,-2.15,"18,000",41,17
Mid C Peak,10/09/2018,09/11/18,09/11/18,26.50,23.75,25.12,-1.03,"18,800",47,18
Mid C Peak,11/09/2018,09/12/18,09/12/18,27.95,26.00,27.05,1.93,"19,200",47,18
Mid C Peak,12/09/2018,09/13/18,09/13/18,29.00,26.50,27.81,0.76,"15,200",38,19
Mid C Peak,13/09/2018,09/14/18,09/15/18,29.25,27.00,28.25,0.44,"33,600",42,17
Mid C Peak,14/09/2018,09/17/18,09/17/18,30.50,27.00,28.91,0.66,"19,600",49,17
Mid C Peak,17/09/2018,09/18/18,09/18/18,29.75,28.00,28.84,-0.07,"18,400",46,17
Mid C Peak,18/09/2018,09/19/18,09/19/18,28.25,27.00,27.54,-1.30,"18,000",43,20
Mid C Peak,19/09/2018,09/20/18,09/20/18,27.25,26.50,27.01,-0.53,"19,200",44,16
Mid C Peak,20/09/2018,09/21/18,09/22/18,28.25,27.75,28.04,1.03,"24,800",30,15
Mid C Peak,21/09/2018,09/24/18,09/24/18,28.75,26.25,28.26,0.22,"18,800",46,18
Mid C Peak,24/09/2018,09/25/18,09/25/18,29.00,28.00,28.18,-0.08,"11,200",28,13
Mid C Peak,25/09/2018,09/26/18,09/26/18,32.75,30.00,31.57,3.39,"27,200",66,20
Mid C Peak,26/09/2018,09/27/18,09/28/18,32.00,30.00,31.28,-0.29,"38,400",46,16
Mid C Peak,27/09/2018,09/29/18,09/29/18,27.25,25.75,26.18,-5.10,"10,800",27,14
Mid C Peak,28/09/2018,10/01/18,10/01/18,29.50,26.50,28.81,2.63,"17,200",43,15
Mid C Peak,01/10/2018,10/02/18,10/02/18,24.75,23.00,23.81,-5.00,"28,000",70,18
Mid C Peak,02/10/2018,10/03/18,10/03/18,35.00,30.00,32.27,8.46,"28,000",70,20
Mid C Peak,03/10/2018,10/04/18,10/04/18,34.50,31.00,32.51,0.24,"18,400",46,18
Mid C Peak,04/10/2018,10/05/18,10/06/18,37.00,32.00,35.32,2.81,"65,600",80,20
Mid C Peak,05/10/2018,10/08/18,10/08/18,37.75,36.25,36.90,1.58,"26,800",67,18
Mid C Peak,08/10/2018,10/09/18,10/09/18,36.50,35.00,35.96,-0.94,"25,600",64,18
Mid C Peak,09/10/2018,10/10/18,10/10/18,37.50,35.25,36.07,0.11,"24,800",62,18
Mid C Peak,10/10/2018,10/11/18,10/11/18,150.00,65.00,108.03,71.96,"39,600",98,22
Mid C Peak,11/10/2018,10/12/18,10/13/18,37.00,34.00,35.69,-72.34,"34,400",43,17
Mid C Peak,12/10/2018,10/15/18,10/15/18,39.00,34.00,37.42,1.73,"28,000",69,17
Mid C Peak,15/10/2018,10/16/18,10/16/18,69.00,42.00,61.14,23.72,"42,000",92,19
Mid C Peak,16/10/2018,10/17/18,10/17/18,45.00,42.00,43.41,-17.73,"17,200",43,17
Mid C Peak,17/10/2018,10/18/18,10/18/18,47.00,42.75,44.78,1.37,"24,000",59,15
Mid C Peak,18/10/2018,10/19/18,10/20/18,51.00,42.00,47.75,2.97,"19,200",23,15
Mid C Peak,19/10/2018,10/22/18,10/22/18,60.00,45.50,51.06,3.31,"22,000",53,15
Mid C Peak,22/10/2018,10/23/18,10/23/18,60.00,54.25,55.60,4.54,"19,200",46,17
Mid C Peak,23/10/2018,10/24/18,10/24/18,55.50,51.00,53.63,-1.97,"24,000",57,17
Mid C Peak,24/10/2018,10/25/18,10/25/18,52.00,49.50,50.89,-2.74,"20,000",49,15
Mid C Peak,25/10/2018,10/26/18,10/27/18,43.00,39.50,41.34,-9.55,"20,800",24,12
Mid C Peak,26/10/2018,10/29/18,10/29/18,49.75,48.00,49.08,7.74,"16,000",36,14
Mid C Peak,29/10/2018,10/30/18,10/30/18,59.00,42.00,47.41,-1.67,"23,200",57,20
Mid C Peak,30/10/2018,10/31/18,10/31/18,46.50,42.00,45.54,-1.87,"21,600",54,19
Mid C Peak,31/10/2018,11/01/18,11/01/18,38.00,33.25,35.00,-10.54,"28,400",65,18
Mid C Peak,01/11/2018,11/02/18,11/03/18,21.00,19.00,20.42,-14.58,"33,600",38,17
Mid C Peak,02/11/2018,11/05/18,11/05/18,26.50,24.00,25.12,4.70,"14,400",33,17
Mid C Peak,05/11/2018,11/06/18,11/06/18,34.25,32.00,33.54,8.42,"28,400",71,19
Mid C Peak,06/11/2018,11/07/18,11/07/18,62.00,53.00,59.56,26.02,"35,200",86,21
Mid C Peak,07/11/2018,11/08/18,11/09/18,63.00,55.00,60.88,1.32,"75,200",94,22
Mid C Peak,08/11/2018,11/10/18,11/10/18,46.50,42.00,44.30,-16.58,"26,400",64,16
Mid C Peak,09/11/2018,11/12/18,11/13/18,62.00,55.00,58.60,14.30,"63,200",79,20
Mid C Peak,13/11/2018,11/14/18,11/14/18,68.00,57.00,61.99,3.39,"12,800",32,16
Mid C Peak,14/11/2018,11/15/18,11/15/18,60.00,54.00,57.21,-4.78,"33,200",83,21
Mid C Peak,15/11/2018,11/16/18,11/17/18,75.00,58.25,66.02,8.81,"40,000",45,19
Mid C Peak,16/11/2018,11/19/18,11/19/18,72.00,66.00,69.90,3.88,"32,400",81,19
Mid C Peak,19/11/2018,11/20/18,11/21/18,72.00,68.00,69.72,-0.18,"28,800",36,14
Mid C Peak,20/11/2018,11/23/18,11/23/18,52.00,47.00,48.25,-21.47,"22,800",57,19
Mid C Peak,21/11/2018,11/24/18,11/26/18,64.00,59.00,60.93,12.68,"43,200",53,16
Mid C Peak,26/11/2018,11/27/18,11/27/18,51.00,48.00,50.02,-10.91,"19,600",49,19
Mid C Peak,27/11/2018,11/28/18,11/28/18,63.50,55.00,60.64,10.62,"18,800",47,17
Mid C Peak,28/11/2018,11/29/18,11/30/18,65.00,63.00,63.39,2.75,"44,000",55,17
Mid C Peak,29/11/2018,12/01/18,12/01/18,68.00,65.50,67.15,3.76,"17,200",43,16
Mid C Peak,30/11/2018,12/03/18,12/03/18,100.00,76.00,89.49,22.34,"25,200",63,21
Mid C Peak,03/12/2018,12/04/18,12/04/18,112.00,90.00,96.78,7.29,"37,200",93,19
Mid C Peak,04/12/2018,12/05/18,12/05/18,81.00,75.00,77.63,-19.15,"34,000",84,19
Mid C Peak,05/12/2018,12/06/18,12/06/18,71.00,63.00,67.84,-9.79,"30,400",73,20
Mid C Peak,06/12/2018,12/07/18,12/08/18,69.00,65.00,66.28,-1.56,"29,600",37,15
Mid C Peak,07/12/2018,12/10/18,12/10/18,65.00,58.00,61.41,-4.87,"21,200",51,18
Mid C Peak,10/12/2018,12/11/18,12/11/18,53.00,46.00,49.06,-12.35,"30,400",73,18
Mid C Peak,11/12/2018,12/12/18,12/12/18,47.00,44.00,44.80,-4.26,"30,000",75,20
Mid C Peak,12/12/2018,12/13/18,12/13/18,48.00,46.00,47.09,2.29,"23,600",58,14
Mid C Peak,13/12/2018,12/14/18,12/15/18,49.00,45.00,46.39,-0.70,"16,800",21,14
Mid C Peak,14/12/2018,12/17/18,12/17/18,50.00,40.00,44.46,-1.93,"21,600",54,15
Mid C Peak,17/12/2018,12/18/18,12/18/18,35.25,34.00,34.68,-9.78,"26,000",65,14
Mid C Peak,18/12/2018,12/19/18,12/19/18,37.00,34.00,34.83,0.15,"22,000",55,19
Mid C Peak,19/12/2018,12/20/18,12/22/18,38.25,35.50,36.85,2.02,"36,000",29,14
Mid C Peak,20/12/2018,12/24/18,12/24/18,38.25,34.75,35.69,-1.16,"30,000",74,17
Mid C Peak,21/12/2018,12/26/18,12/26/18,44.25,40.00,42.67,6.98,"22,400",56,18
Mid C Peak,26/12/2018,12/27/18,12/27/18,44.75,42.00,42.74,0.07,"7,600",19,11
Mid C Peak,27/12/2018,12/28/18,12/29/18,36.00,34.50,35.33,-7.41,"27,200",33,15
Mid C Peak,28/12/2018,12/31/18,12/31/18,39.50,38.50,39.05,3.72,"16,000",38,12
Mid C Peak,31/12/2018,01/02/19,01/02/19,39.00,37.00,37.96,-1.09,"12,800",32,10
Nepool MH DA LMP Peak,03/01/2018,01/04/18,01/04/18,205.00,192.50,199.71,29.71,"19,200",24,11
Nepool MH DA LMP Peak,04/01/2018,01/05/18,01/05/18,335.00,285.00,311.14,111.43,"33,600",39,23
Nepool MH DA LMP Peak,05/01/2018,01/08/18,01/08/18,160.00,143.00,149.08,-162.06,"31,200",38,17
Nepool MH DA LMP Peak,09/01/2018,01/10/18,01/10/18,91.00,88.00,89.25,-34.61,"9,600",12,14
Nepool MH DA LMP Peak,10/01/2018,01/11/18,01/11/18,55.00,52.50,53.50,-35.75,"14,400",18,17
Nepool MH DA LMP Peak,11/01/2018,01/12/18,01/12/18,36.00,35.00,35.61,-17.89,"11,200",14,13
Nepool MH DA LMP Peak,12/01/2018,01/15/18,01/15/18,130.00,124.00,126.38,90.77,"15,200",19,17
Nepool MH DA LMP Peak,15/01/2018,01/16/18,01/16/18,135.00,135.00,135.00,8.62,"2,400",3,6
Nepool MH DA LMP Peak,16/01/2018,01/17/18,01/17/18,136.00,131.00,134.61,-0.39,"18,400",21,14
Nepool MH DA LMP Peak,17/01/2018,01/18/18,01/18/18,126.00,111.00,120.31,-14.30,"28,000",35,17
Nepool MH DA LMP Peak,18/01/2018,01/19/18,01/19/18,74.50,73.00,73.95,-46.36,"26,400",33,18
Nepool MH DA LMP Peak,19/01/2018,01/22/18,01/22/18,60.00,57.00,58.62,-15.33,"10,400",13,10
Nepool MH DA LMP Peak,22/01/2018,01/23/18,01/23/18,40.00,33.50,35.22,-23.40,"34,400",39,18
Nepool MH DA LMP Peak,23/01/2018,01/24/18,01/24/18,90.00,80.00,85.74,50.52,"28,800",35,18
Nepool MH DA LMP Peak,24/01/2018,01/25/18,01/25/18,125.00,108.00,114.46,28.72,"30,400",36,16
Nepool MH DA LMP Peak,25/01/2018,01/26/18,01/26/18,100.00,91.00,96.31,-18.15,"20,800",23,18
Nepool MH DA LMP Peak,26/01/2018,01/29/18,01/29/18,59.00,57.00,57.92,-38.39,"10,400",13,9
Nepool MH DA LMP Peak,29/01/2018,01/30/18,01/30/18,113.50,111.50,112.19,54.27,"10,400",13,12
Nepool MH DA LMP Peak,30/01/2018,01/31/18,01/31/18,93.25,92.00,92.86,-19.33,"28,800",31,19
Nepool MH DA LMP Peak,31/01/2018,02/01/18,02/01/18,62.00,56.00,60.69,-32.17,"24,000",29,17
Nepool MH DA LMP Peak,01/02/2018,02/02/18,02/02/18,95.00,92.50,94.29,33.60,"14,400",18,15
Nepool MH DA LMP Peak,02/02/2018,02/05/18,02/05/18,72.00,72.00,72.00,-22.29,800,1,2
Nepool MH DA LMP Peak,05/02/2018,02/06/18,02/06/18,66.00,65.00,65.33,-6.67,"7,200",9,8
Nepool MH DA LMP Peak,06/02/2018,02/07/18,02/07/18,78.00,75.00,76.41,11.08,"12,800",16,14
Nepool MH DA LMP Peak,07/02/2018,02/08/18,02/08/18,80.00,71.00,73.80,-2.61,"23,200",28,18
Nepool MH DA LMP Peak,08/02/2018,02/09/18,02/09/18,60.00,54.75,55.49,-18.31,"28,000",35,16
Nepool MH DA LMP Peak,12/02/2018,02/13/18,02/13/18,40.00,38.00,38.91,-16.58,"16,000",17,13
Nepool MH DA LMP Peak,13/02/2018,02/14/18,02/14/18,30.00,29.00,29.61,-9.30,"28,000",34,20
Nepool MH DA LMP Peak,14/02/2018,02/15/18,02/15/18,25.50,25.00,25.29,-4.32,"20,800",26,15
Nepool MH DA LMP Peak,15/02/2018,02/16/18,02/16/18,28.00,26.50,27.28,1.99,"43,200",45,19
Nepool MH DA LMP Peak,16/02/2018,02/19/18,02/19/18,27.00,27.00,27.00,-0.28,"1,600",2,2
Nepool MH DA LMP Peak,20/02/2018,02/21/18,02/21/18,23.50,23.00,23.24,-3.76,"16,800",20,12
Nepool MH DA LMP Peak,21/02/2018,02/22/18,02/22/18,31.25,29.00,29.84,6.60,"20,000",25,12
Nepool MH DA LMP Peak,22/02/2018,02/23/18,02/23/18,27.00,26.50,26.82,-3.02,"24,000",27,15
Nepool MH DA LMP Peak,23/02/2018,02/26/18,02/26/18,26.75,26.75,26.75,-0.07,800,1,2
Nepool MH DA LMP Peak,26/02/2018,02/27/18,02/27/18,28.50,27.50,27.89,1.14,"20,000",24,13
Nepool MH DA LMP Peak,27/02/2018,02/28/18,02/28/18,24.00,23.25,23.50,-4.39,"8,800",10,11
Nepool MH DA LMP Peak,28/02/2018,03/01/18,03/01/18,25.50,25.00,25.30,1.80,"7,200",9,12
Nepool MH DA LMP Peak,01/03/2018,03/02/18,03/02/18,28.75,28.00,28.39,3.09,"24,000",29,19
Nepool MH DA LMP Peak,05/03/2018,03/06/18,03/06/18,33.00,32.00,32.54,4.15,"28,800",36,20
Nepool MH DA LMP Peak,06/03/2018,03/07/18,03/07/18,36.25,35.50,36.06,3.52,"19,200",23,15
Nepool MH DA LMP Peak,07/03/2018,03/08/18,03/08/18,37.25,36.00,36.33,0.27,"28,000",33,18
Nepool MH DA LMP Peak,08/03/2018,03/09/18,03/09/18,35.25,34.75,34.96,-1.37,"11,200",14,12
Nepool MH DA LMP Peak,12/03/2018,03/13/18,03/13/18,41.75,41.00,41.28,6.32,"12,000",15,11
Nepool MH DA LMP Peak,13/03/2018,03/14/18,03/14/18,45.00,42.75,43.03,1.75,"24,800",31,17
Nepool MH DA LMP Peak,14/03/2018,03/15/18,03/15/18,46.25,45.50,45.88,2.85,"3,200",4,7
Nepool MH DA LMP Peak,15/03/2018,03/16/18,03/16/18,60.00,56.00,57.13,11.25,"19,200",24,17
Nepool MH DA LMP Peak,16/03/2018,03/19/18,03/19/18,66.00,66.00,66.00,8.87,"2,400",3,2
Nepool MH DA LMP Peak,20/03/2018,03/21/18,03/21/18,48.75,45.00,46.91,-19.09,"17,600",21,18
Nepool MH DA LMP Peak,21/03/2018,03/22/18,03/22/18,41.00,39.25,39.79,-7.12,"11,200",14,10
Nepool MH DA LMP Peak,22/03/2018,03/23/18,03/23/18,38.25,34.25,35.68,-4.11,"25,600",27,12
Nepool MH DA LMP Peak,23/03/2018,03/26/18,03/26/18,37.50,37.00,37.18,1.50,"8,800",11,11
Nepool MH DA LMP Peak,26/03/2018,03/27/18,03/27/18,31.50,30.50,31.12,-6.06,"12,000",15,11
Nepool MH DA LMP Peak,27/03/2018,03/28/18,03/28/18,28.50,27.75,28.19,-2.93,"7,200",9,10
Nepool MH DA LMP Peak,28/03/2018,03/29/18,03/29/18,27.25,27.00,27.02,-1.17,"8,800",11,8
Nepool MH DA LMP Peak,29/03/2018,03/30/18,03/30/18,25.00,24.50,24.74,-2.28,"15,200",19,7
Nepool MH DA LMP Peak,02/04/2018,04/03/18,04/03/18,49.00,45.50,47.63,22.89,"9,600",11,10
Nepool MH DA LMP Peak,03/04/2018,04/04/18,04/04/18,61.00,55.00,56.85,9.22,"47,200",50,20
Nepool MH DA LMP Peak,04/04/2018,04/05/18,04/05/18,68.50,45.00,64.61,7.76,"76,800",88,27
Nepool MH DA LMP Peak,05/04/2018,04/06/18,04/06/18,85.00,71.00,75.01,10.40,"58,400",63,24
Nepool MH DA LMP Peak,09/04/2018,04/10/18,04/10/18,72.00,69.00,70.56,-4.45,"21,600",27,15
Nepool MH DA LMP Peak,10/04/2018,04/11/18,04/11/18,68.75,67.05,68.00,-2.56,"20,800",25,19
Nepool MH DA LMP Peak,11/04/2018,04/12/18,04/12/18,42.50,39.75,40.78,-27.22,"12,000",15,12
Nepool MH DA LMP Peak,12/04/2018,04/13/18,04/13/18,30.50,29.00,29.97,-10.81,"29,600",35,18
Nepool MH DA LMP Peak,13/04/2018,04/16/18,04/16/18,45.00,43.00,44.32,14.35,"8,800",11,8
Nepool MH DA LMP Peak,16/04/2018,04/17/18,04/17/18,63.00,60.00,61.51,17.19,"32,800",37,20
Nepool MH DA LMP Peak,17/04/2018,04/18/18,04/18/18,61.50,59.00,59.73,-1.78,"32,000",34,18
Nepool MH DA LMP Peak,18/04/2018,04/19/18,04/19/18,76.50,74.00,74.80,15.07,"20,000",25,17
Nepool MH DA LMP Peak,19/04/2018,04/20/18,04/20/18,57.00,49.00,52.60,-22.20,"29,600",31,19
Nepool MH DA LMP Peak,23/04/2018,04/24/18,04/24/18,28.50,27.00,27.55,-25.05,"34,400",38,19
Nepool MH DA LMP Peak,24/04/2018,04/25/18,04/25/18,30.25,29.00,29.88,2.33,"19,200",22,14
Nepool MH DA LMP Peak,25/04/2018,04/26/18,04/26/18,26.75,26.00,26.31,-3.57,"10,400",13,9
Nepool MH DA LMP Peak,26/04/2018,04/27/18,04/27/18,27.00,26.75,26.82,0.51,"8,800",10,9
Nepool MH DA LMP Peak,30/04/2018,05/01/18,05/01/18,26.25,26.00,26.10,-0.72,"4,000",5,8
Nepool MH DA LMP Peak,01/05/2018,05/02/18,05/02/18,31.75,31.25,31.28,5.18,"18,400",22,13
Nepool MH DA LMP Peak,02/05/2018,05/03/18,05/03/18,37.50,35.75,36.48,5.20,"39,200",41,17
Nepool MH DA LMP Peak,03/05/2018,05/04/18,05/04/18,32.00,30.00,30.95,-5.53,"32,800",28,17
Nepool MH DA LMP Peak,04/05/2018,05/07/18,05/07/18,23.75,23.75,23.75,-7.20,800,1,2
Nepool MH DA LMP Peak,07/05/2018,05/08/18,05/08/18,24.25,24.00,24.05,0.30,"8,000",10,11
Nepool MH DA LMP Peak,08/05/2018,05/09/18,05/09/18,26.00,24.50,25.24,1.19,"16,000",18,12
Nepool MH DA LMP Peak,09/05/2018,05/10/18,05/10/18,27.00,26.00,26.34,1.10,"30,400",32,20
Nepool MH DA LMP Peak,10/05/2018,05/11/18,05/11/18,25.00,24.35,24.55,-1.79,"12,800",14,13
Nepool MH DA LMP Peak,14/05/2018,05/15/18,05/15/18,34.25,33.50,33.96,9.41,"11,200",14,12
Nepool MH DA LMP Peak,15/05/2018,05/16/18,05/16/18,28.50,28.00,28.21,-5.75,"13,600",16,13
Nepool MH DA LMP Peak,16/05/2018,05/17/18,05/17/18,26.75,25.50,26.45,-1.76,"19,200",21,12
Nepool MH DA LMP Peak,17/05/2018,05/18/18,05/18/18,24.00,23.25,23.55,-2.90,"29,600",28,13
Nepool MH DA LMP Peak,21/05/2018,05/22/18,05/22/18,26.00,26.00,26.00,2.45,"4,000",5,4
Nepool MH DA LMP Peak,22/05/2018,05/23/18,05/23/18,28.25,27.75,27.92,1.92,"14,400",18,12
Nepool MH DA LMP Peak,23/05/2018,05/24/18,05/24/18,27.00,24.75,25.54,-2.38,"17,600",22,17
Nepool MH DA LMP Peak,24/05/2018,05/25/18,05/25/18,30.05,30.00,30.01,4.47,"8,800",11,10
Nepool MH DA LMP Peak,25/05/2018,05/29/18,05/29/18,32.00,32.00,32.00,1.99,"8,800",11,10
Nepool MH DA LMP Peak,29/05/2018,05/30/18,05/30/18,26.50,26.05,26.25,-5.75,"13,600",17,12
Nepool MH DA LMP Peak,30/05/2018,05/31/18,05/31/18,27.00,26.75,26.82,0.57,"31,200",38,18
Nepool MH DA LMP Peak,31/05/2018,06/01/18,06/01/18,34.00,32.25,33.20,6.38,"24,800",30,19
Nepool MH DA LMP Peak,04/06/2018,06/05/18,06/05/18,27.00,26.25,26.63,-6.57,"8,000",10,11
Nepool MH DA LMP Peak,05/06/2018,06/06/18,06/06/18,26.75,26.25,26.53,-0.10,"15,200",19,10
Nepool MH DA LMP Peak,06/06/2018,06/07/18,06/07/18,26.75,26.50,26.63,0.10,"21,600",22,17
Nepool MH DA LMP Peak,07/06/2018,06/08/18,06/08/18,30.00,28.75,29.24,2.61,"23,200",29,17
Nepool MH DA LMP Peak,11/06/2018,06/12/18,06/12/18,27.00,26.25,26.78,-2.46,"25,600",30,16
Nepool MH DA LMP Peak,12/06/2018,06/13/18,06/13/18,29.50,27.50,29.01,2.23,"16,800",20,16
Nepool MH DA LMP Peak,13/06/2018,06/14/18,06/14/18,28.50,28.50,28.50,-0.51,"5,600",7,8
Nepool MH DA LMP Peak,14/06/2018,06/15/18,06/15/18,26.50,25.50,26.10,-2.40,"15,200",18,16
Nepool MH DA LMP Peak,15/06/2018,06/18/18,06/18/18,61.00,59.50,60.13,34.03,"17,600",21,20
Nepool MH DA LMP Peak,18/06/2018,06/19/18,06/19/18,38.00,35.75,36.44,-23.69,"16,000",20,15
Nepool MH DA LMP Peak,19/06/2018,06/20/18,06/20/18,29.25,28.50,28.81,-7.63,"20,800",23,16
Nepool MH DA LMP Peak,20/06/2018,06/21/18,06/21/18,29.50,28.00,29.18,0.37,"16,000",20,14
Nepool MH DA LMP Peak,21/06/2018,06/22/18,06/22/18,27.50,26.50,27.23,-1.95,"16,800",17,11
Nepool MH DA LMP Peak,22/06/2018,06/25/18,06/25/18,28.00,28.00,28.00,0.77,800,1,2
Nepool MH DA LMP Peak,25/06/2018,06/26/18,06/26/18,28.50,28.25,28.42,0.42,"2,400",3,5
Nepool MH DA LMP Peak,26/06/2018,06/27/18,06/27/18,29.50,29.25,29.36,0.94,"5,600",7,9
Nepool MH DA LMP Peak,27/06/2018,06/28/18,06/28/18,33.75,32.50,33.13,3.77,"28,000",32,21
Nepool MH DA LMP Peak,28/06/2018,06/29/18,06/29/18,49.00,44.50,45.89,12.76,"40,000",46,23
Nepool MH DA LMP Peak,29/06/2018,07/02/18,07/02/18,59.00,58.00,58.61,12.72,"18,400",22,16
Nepool MH DA LMP Peak,02/07/2018,07/03/18,07/03/18,64.50,58.50,59.85,1.24,"34,400",41,21
Nepool MH DA LMP Peak,03/07/2018,07/05/18,07/05/18,54.00,52.50,53.00,-6.85,"4,000",5,6
Nepool MH DA LMP Peak,05/07/2018,07/06/18,07/06/18,35.50,34.25,35.17,-17.83,"29,600",27,14
Nepool MH DA LMP Peak,06/07/2018,07/09/18,07/09/18,39.50,39.25,39.42,4.25,"4,800",4,6
Nepool MH DA LMP Peak,09/07/2018,07/10/18,07/10/18,41.75,41.00,41.38,1.96,"33,600",42,21
Nepool MH DA LMP Peak,10/07/2018,07/11/18,07/11/18,35.00,33.50,33.98,-7.40,"20,800",24,15
Nepool MH DA LMP Peak,11/07/2018,07/12/18,07/12/18,33.25,33.00,33.02,-0.96,"24,000",22,14
Nepool MH DA LMP Peak,12/07/2018,07/13/18,07/13/18,34.25,33.30,33.92,0.90,"15,200",19,12
Nepool MH DA LMP Peak,13/07/2018,07/16/18,07/16/18,45.25,41.00,43.81,9.89,"7,200",9,9
Nepool MH DA LMP Peak,16/07/2018,07/17/18,07/17/18,44.50,40.50,41.96,-1.85,"16,800",20,15
Nepool MH DA LMP Peak,17/07/2018,07/18/18,07/18/18,35.50,35.00,35.18,-6.78,"5,600",6,8
Nepool MH DA LMP Peak,18/07/2018,07/19/18,07/19/18,33.25,31.75,32.58,-2.60,"16,800",20,12
Nepool MH DA LMP Peak,19/07/2018,07/20/18,07/20/18,33.25,32.00,32.83,0.25,"28,000",31,15
Nepool MH DA LMP Peak,20/07/2018,07/23/18,07/23/18,38.00,37.75,37.92,5.09,"2,400",3,5
Nepool MH DA LMP Peak,23/07/2018,07/24/18,07/24/18,41.25,40.00,40.38,2.46,"22,400",25,18
Nepool MH DA LMP Peak,24/07/2018,07/25/18,07/25/18,35.50,34.00,35.11,-5.27,"16,800",21,14
Nepool MH DA LMP Peak,25/07/2018,07/26/18,07/26/18,38.50,37.25,38.05,2.94,"34,400",40,23
Nepool MH DA LMP Peak,26/07/2018,07/27/18,07/27/18,40.25,39.00,39.49,1.44,"36,000",42,23
Nepool MH DA LMP Peak,27/07/2018,07/30/18,07/30/18,72.00,71.50,71.76,-7.22,"6,400",8,12
Nepool MH DA LMP Peak,30/07/2018,07/31/18,07/31/18,36.50,35.50,35.98,0.10,"26,400",31,17
Nepool MH DA LMP Peak,31/07/2018,08/01/18,08/01/18,38.00,35.75,36.49,0.51,"33,600",41,22
Nepool MH DA LMP Peak,01/08/2018,08/02/18,08/02/18,49.75,48.75,48.97,12.48,"31,200",38,19
Nepool MH DA LMP Peak,02/08/2018,08/03/18,08/03/18,45.50,43.50,44.91,-4.06,"34,400",43,17
Nepool MH DA LMP Peak,06/08/2018,08/07/18,08/07/18,66.50,65.00,65.69,20.78,"20,800",26,23
Nepool MH DA LMP Peak,07/08/2018,08/08/18,08/08/18,60.50,58.50,59.65,-6.04,"20,000",25,18
Nepool MH DA LMP Peak,08/08/2018,08/09/18,08/09/18,48.50,47.25,47.73,-11.92,"20,000",25,13
Nepool MH DA LMP Peak,09/08/2018,08/10/18,08/10/18,42.00,40.75,41.43,-6.30,"34,400",38,17
Nepool MH DA LMP Peak,10/08/2018,08/13/18,08/13/18,38.00,37.75,37.92,-3.51,"7,200",9,9
Nepool MH DA LMP Peak,13/08/2018,08/14/18,08/14/18,44.00,42.75,43.34,5.42,"15,200",19,16
Nepool MH DA LMP Peak,14/08/2018,08/15/18,08/15/18,47.75,46.00,46.77,3.43,"26,400",33,20
Nepool MH DA LMP Peak,15/08/2018,08/16/18,08/16/18,59.00,57.25,58.18,11.41,"44,800",51,24
